CLIENTNUM,idstatus,Customer_Age,Gender,Dependent_count,Educationid,Maritalid,Income_Category,card_categoryid,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Churn
719772258,1,38,M,3,4,2,Rp 8.000.000 - Rp 15.000.000,1,30,5,1,3,3642000.0,724000,2918000.0,4517000,79,0.199,no
809363958,1,49,F,3,1,1,Rp 3.000.000 - Rp 5.000.000,1,44,5,1,2,3881000.0,0,3881000.0,4177000,66,0.0,no
709165533,1,47,M,3,7,3,> Rp 15.000.000,1,41,6,2,2,6143000.0,1151000,4992000.0,4330000,72,0.187,no
809846283,1,42,F,1,4,1,< Rp 3.000.000,1,37,3,3,0,1438300.0,0,1438300.0,4154000,78,0.0,no
708427908,1,52,F,4,5,3,< Rp 3.000.000,1,39,6,3,1,2035000.0,1343000,692000.0,4643000,86,0.66,no
721228308,2,47,F,2,1,1,< Rp 3.000.000,1,39,5,3,3,3899000.0,0,3899000.0,2182000,40,0.0,no
713374533,1,52,F,1,4,2,Rp 3.000.000 - Rp 5.000.000,1,43,4,2,2,1981000.0,1082000,899000.0,3913000,90,0.546,no
708708858,2,50,F,1,2,2,< Rp 3.000.000,1,36,1,3,4,2422000.0,502000,1920000.0,2548000,46,0.207,no
721111233,1,52,M,2,2,1,Rp 8.000.000 - Rp 15.000.000,1,43,6,3,3,11964000.0,800000,11164000.0,4853000,85,0.067,no
708538608,1,50,F,4,5,1,Unknown,1,36,6,4,3,3862000.0,0,3862000.0,4058000,81,0.0,yes
718866633,1,46,M,2,5,1,Rp 8.000.000 - Rp 15.000.000,1,36,5,4,2,33142000.0,0,33142000.0,4347000,63,0.0,yes
719100633,1,40,M,2,1,2,> Rp 15.000.000,3,36,3,4,2,34516000.0,1436000,33080000.0,3564000,73,0.042,yes
789328083,2,42,F,4,1,1,< Rp 3.000.000,1,32,6,3,3,3454000.0,0,3454000.0,2826000,39,0.0,no
822905058,1,29,F,2,2,1,< Rp 3.000.000,1,25,6,3,2,2732000.0,1746000,986000.0,4702000,85,0.639,no
816549933,1,50,M,4,1,0,Rp 8.000.000 - Rp 15.000.000,1,45,4,2,2,1687000.0,992000,695000.0,4342000,82,0.588,no
716421633,2,43,F,3,2,1,< Rp 3.000.000,1,36,4,2,4,3523000.0,0,3523000.0,3174000,44,0.0,no
712667958,1,40,M,4,3,2,> Rp 15.000.000,1,36,4,3,2,5773000.0,2024000,3749000.0,3732000,71,0.351,no
809559933,2,45,F,3,2,1,Unknown,1,40,3,5,3,4462000.0,706000,3756000.0,2526000,41,0.158,yes
819979458,1,35,F,3,7,1,< Rp 3.000.000,1,30,5,2,2,3976000.0,1789000,2187000.0,4419000,75,0.45,no
708100533,1,55,F,3,5,2,< Rp 3.000.000,1,36,3,3,3,2679000.0,2277000,402000.0,4943000,85,0.85,no
778669608,1,49,F,4,4,1,Rp 3.000.000 - Rp 5.000.000,1,29,6,3,2,1564000.0,0,1564000.0,5172000,78,0.0,no
802867683,1,53,F,2,1,2,Rp 3.000.000 - Rp 5.000.000,1,47,5,2,3,1536000.0,728000,808000.0,4133000,78,0.474,no
711893358,1,46,M,5,1,1,Rp 3.000.000 - Rp 5.000.000,1,37,6,2,1,2375000.0,1196000,1179000.0,4087000,66,0.504,no
785410158,1,50,F,3,1,1,< Rp 3.000.000,1,42,4,3,3,2719000.0,0,2719000.0,4172000,65,0.0,no
718596858,1,53,F,4,2,0,Rp 3.000.000 - Rp 5.000.000,1,45,5,3,1,3369000.0,2424000,945000.0,5220000,78,0.72,no
708338958,1,58,F,1,2,2,< Rp 3.000.000,1,36,5,1,1,3173000.0,1713000,1460000.0,3797000,75,0.54,no
714688833,1,47,F,2,1,3,< Rp 3.000.000,1,36,4,2,2,3139000.0,0,3139000.0,4892000,95,0.0,no
789662283,2,50,F,3,1,1,< Rp 3.000.000,1,33,3,3,4,2140000.0,0,2140000.0,2915000,50,0.0,no
712805658,1,56,F,3,3,2,< Rp 3.000.000,1,46,4,3,2,2258000.0,0,2258000.0,4803000,72,0.0,no
815598858,1,48,M,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,43,5,1,1,2423000.0,1779000,644000.0,4035000,74,0.734,no
779412783,1,55,F,1,1,2,< Rp 3.000.000,1,37,4,3,3,2376000.0,1969000,407000.0,4301000,79,0.829,no
780036483,1,38,M,1,2,2,< Rp 3.000.000,1,28,4,5,2,1690000.0,1459000,231000.0,3928000,69,0.863,yes
711527508,2,46,F,3,1,1,Rp 3.000.000 - Rp 5.000.000,1,34,2,3,2,8583000.0,0,8583000.0,1794000,31,0.0,no
720768258,1,52,F,3,2,2,< Rp 3.000.000,1,34,5,2,1,2996000.0,2147000,849000.0,4724000,66,0.717,no
716023533,1,49,F,1,6,2,Unknown,1,39,6,3,2,2880000.0,1996000,884000.0,4334000,81,0.693,no
714075708,1,48,M,4,3,0,Rp 8.000.000 - Rp 15.000.000,2,38,4,3,1,34516000.0,1426000,33090000.0,4814000,71,0.041,no
787475433,1,36,F,2,7,2,Unknown,1,23,5,2,3,6966000.0,905000,6061000.0,4855000,69,0.13,no
787505133,2,36,M,3,5,1,> Rp 15.000.000,1,24,2,2,3,11316000.0,1599000,9717000.0,2595000,49,0.141,no
712241433,1,38,F,0,1,2,< Rp 3.000.000,1,30,4,2,1,1438300.0,1003000,435300.0,4247000,84,0.697,no
807990108,1,44,M,1,3,0,> Rp 15.000.000,1,39,3,2,3,11362000.0,0,11362000.0,3197000,61,0.0,no
719018208,2,52,F,0,7,1,Unknown,1,46,6,4,3,7210000.0,0,7210000.0,2516000,36,0.0,yes
716641983,1,55,F,4,5,2,Unknown,1,36,5,3,3,7790000.0,753000,7037000.0,4835000,84,0.097,no
708989358,1,37,F,2,4,1,< Rp 3.000.000,1,18,3,3,1,2023000.0,1587000,436000.0,4391000,79,0.784,no
708807483,1,51,F,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,45,5,2,3,9117000.0,1259000,7858000.0,3837000,75,0.138,no
715774833,1,41,F,2,7,3,< Rp 3.000.000,1,36,4,1,2,1801000.0,940000,861000.0,3797000,74,0.522,no
714733908,1,51,M,2,1,1,Rp 5.000.000 - Rp 8.000.000,1,37,6,6,3,8787000.0,1087000,7700000.0,4537000,75,0.124,yes
721067658,1,40,M,4,2,1,Rp 5.000.000 - Rp 8.000.000,3,36,6,1,3,27436000.0,642000,26794000.0,4051000,81,0.023,no
788997408,1,65,F,2,7,2,< Rp 3.000.000,1,53,6,3,2,2195000.0,1917000,278000.0,4205000,65,0.873,no
719835033,1,46,M,4,5,1,Rp 8.000.000 - Rp 15.000.000,1,34,5,3,2,13734000.0,568000,13166000.0,4283000,67,0.041,no
771854808,1,45,M,4,2,1,Rp 5.000.000 - Rp 8.000.000,1,34,6,2,3,2731000.0,1868000,863000.0,3915000,66,0.684,no
717299958,1,49,M,3,2,2,Rp 8.000.000 - Rp 15.000.000,1,45,3,2,0,2453000.0,1534000,919000.0,4185000,66,0.625,no
720778458,1,49,M,3,4,1,Rp 5.000.000 - Rp 8.000.000,1,36,6,3,3,7451000.0,1542000,5909000.0,4960000,97,0.207,no
713019783,1,41,F,3,1,1,Rp 3.000.000 - Rp 5.000.000,1,35,3,3,3,2644000.0,1794000,850000.0,4081000,72,0.679,no
770968383,2,41,M,4,2,1,Rp 8.000.000 - Rp 15.000.000,3,28,3,2,3,34516000.0,825000,33691000.0,2022000,52,0.024,no
709747308,1,41,M,5,2,1,Rp 5.000.000 - Rp 8.000.000,1,36,4,4,3,4575000.0,1344000,3231000.0,4726000,64,0.294,yes
801366783,1,51,F,1,5,2,< Rp 3.000.000,1,45,3,3,2,4860000.0,1772000,3088000.0,4329000,80,0.365,no
798786333,1,46,F,2,2,1,< Rp 3.000.000,1,40,6,4,2,1438300.0,510000,928300.0,3399000,66,0.355,yes
771723408,2,37,F,2,4,2,< Rp 3.000.000,1,25,3,2,4,1690000.0,0,1690000.0,2645000,60,0.0,no
715117008,1,39,M,5,3,1,Rp 3.000.000 - Rp 5.000.000,1,36,4,2,3,1438300.0,0,1438300.0,4596000,82,0.0,no
713944833,1,46,M,5,3,2,Rp 5.000.000 - Rp 8.000.000,1,36,3,3,2,24512000.0,766000,23746000.0,4561000,78,0.031,no
713569158,2,43,F,3,1,2,Rp 3.000.000 - Rp 5.000.000,1,34,1,3,2,1654000.0,1474000,180000.0,2086000,47,0.891,no
713037333,1,63,M,1,2,2,Rp 8.000.000 - Rp 15.000.000,1,55,6,1,2,21430000.0,0,21430000.0,3561000,57,0.0,no
718267233,1,50,M,1,2,1,> Rp 15.000.000,3,38,4,3,3,34516000.0,1915000,32601000.0,3828000,65,0.055,no
709736658,1,37,M,4,3,1,Rp 3.000.000 - Rp 5.000.000,1,27,6,3,2,1438300.0,759000,679300.0,4446000,86,0.528,no
710929233,1,33,F,2,7,2,< Rp 3.000.000,1,36,5,2,3,2800000.0,1559000,1241000.0,4253000,83,0.557,no
714290583,1,44,M,4,6,1,Rp 5.000.000 - Rp 8.000.000,1,36,3,2,2,3117000.0,1400000,1717000.0,4391000,85,0.449,no
717972408,1,44,M,2,3,1,Rp 8.000.000 - Rp 15.000.000,1,34,6,3,3,2558000.0,2016000,542000.0,3792000,78,0.788,no
718626033,2,47,M,3,1,1,Rp 5.000.000 - Rp 8.000.000,1,39,2,3,2,10061000.0,0,10061000.0,2802000,52,0.0,no
720008133,1,45,F,4,2,3,Unknown,1,36,4,1,3,3416000.0,727000,2689000.0,4121000,83,0.213,no
710476908,1,39,F,3,2,1,Unknown,1,28,3,3,3,9371000.0,1066000,8305000.0,4754000,78,0.114,no
709888383,1,47,F,3,2,1,< Rp 3.000.000,1,36,3,1,2,3147000.0,2453000,694000.0,4465000,82,0.779,no
788864508,1,52,F,3,4,2,< Rp 3.000.000,1,37,4,2,2,1554000.0,926000,628000.0,4997000,79,0.596,no
714010383,2,47,F,5,3,2,Unknown,1,40,5,4,5,3502000.0,0,3502000.0,1895000,42,0.0,yes
719549508,1,49,F,4,2,2,< Rp 3.000.000,1,40,4,2,2,2712000.0,1686000,1026000.0,4678000,74,0.622,no
718670808,1,59,F,0,5,1,< Rp 3.000.000,1,51,6,1,0,1438300.0,0,1438300.0,4817000,81,0.0,no
718211208,1,39,M,3,1,1,> Rp 15.000.000,1,36,6,3,2,3281000.0,1682000,1599000.0,4109000,69,0.513,no
712578933,2,35,F,5,1,1,Rp 3.000.000 - Rp 5.000.000,1,25,3,2,6,1438300.0,0,1438300.0,2500000,44,0.0,no
709343433,1,39,F,2,2,2,< Rp 3.000.000,1,26,5,3,3,2469000.0,1826000,643000.0,3837000,74,0.74,no
767488908,1,41,M,4,4,1,Rp 8.000.000 - Rp 15.000.000,1,35,4,2,3,3497000.0,0,3497000.0,4345000,72,0.0,no
719531133,1,46,F,4,4,3,Rp 3.000.000 - Rp 5.000.000,1,38,4,2,3,2505000.0,0,2505000.0,4384000,80,0.0,no
719006508,1,34,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,36,5,1,3,2763000.0,1913000,850000.0,4136000,69,0.692,no
721287183,1,49,F,2,3,1,< Rp 3.000.000,1,35,5,2,3,2081000.0,0,2081000.0,4863000,87,0.0,no
711144183,2,55,F,3,2,1,Unknown,1,45,1,3,1,2815000.0,1848000,967000.0,2618000,29,0.656,no
709080783,1,56,F,1,2,2,< Rp 3.000.000,1,38,4,1,3,1737000.0,0,1737000.0,4723000,78,0.0,no
710520408,1,52,F,4,1,2,Unknown,1,36,5,3,3,9078000.0,1194000,7884000.0,4458000,87,0.132,no
785262333,2,46,M,5,3,3,Rp 3.000.000 - Rp 5.000.000,1,40,5,4,3,6185000.0,1960000,4225000.0,2225000,45,0.317,yes
716513358,1,51,F,2,2,0,Unknown,1,36,5,3,3,2069000.0,1802000,267000.0,4402000,91,0.871,no
719073483,2,45,M,3,3,1,Rp 8.000.000 - Rp 15.000.000,1,38,3,3,3,9234000.0,0,9234000.0,2586000,44,0.0,no
715372083,1,37,F,1,2,2,< Rp 3.000.000,1,36,3,3,3,2684000.0,0,2684000.0,4796000,85,0.0,no
780034083,1,48,F,3,1,1,Rp 3.000.000 - Rp 5.000.000,1,38,3,2,2,2151000.0,0,2151000.0,4604000,86,0.0,no
794581533,1,52,M,2,5,2,Rp 5.000.000 - Rp 8.000.000,1,37,4,3,3,2749000.0,1380000,1369000.0,3882000,90,0.502,no
710013258,1,44,F,3,1,2,< Rp 3.000.000,1,31,3,2,2,1980000.0,823000,1157000.0,4467000,69,0.416,no
719084358,2,55,F,1,2,1,< Rp 3.000.000,1,46,6,4,3,4232000.0,0,4232000.0,2312000,37,0.0,yes
789173958,1,45,F,2,2,1,< Rp 3.000.000,1,34,4,1,2,1438300.0,877000,561300.0,4283000,76,0.61,no
789575583,1,43,F,2,3,3,Unknown,1,36,5,1,0,6931000.0,1380000,5551000.0,4437000,64,0.199,no
712434708,2,52,F,3,1,1,< Rp 3.000.000,1,39,5,3,2,3302000.0,2517000,785000.0,2682000,47,0.762,no
808675083,1,61,M,1,2,2,Unknown,1,56,5,3,2,4235000.0,1675000,2560000.0,3862000,76,0.396,no
710864358,1,51,F,2,7,1,Unknown,1,45,6,6,2,6501000.0,0,6501000.0,5074000,81,0.0,yes
712574583,1,34,F,1,2,2,Unknown,1,21,6,1,3,6376000.0,1322000,5054000.0,5192000,70,0.207,no
708412758,2,33,F,3,2,2,< Rp 3.000.000,1,36,5,2,3,1457000.0,0,1457000.0,2200000,45,0.0,no
714389058,1,38,F,3,4,1,Rp 3.000.000 - Rp 5.000.000,1,36,3,3,2,5576000.0,0,5576000.0,4322000,85,0.0,no
715767033,1,56,F,3,5,2,Unknown,1,36,5,1,3,1438300.0,0,1438300.0,4919000,83,0.0,no
779281233,1,45,F,3,2,2,Unknown,1,27,4,3,3,2478000.0,1748000,730000.0,4353000,80,0.705,no
717147708,1,44,M,2,3,0,Rp 5.000.000 - Rp 8.000.000,1,34,6,3,2,3650000.0,1270000,2380000.0,4250000,81,0.348,no
715029333,1,52,F,2,4,0,< Rp 3.000.000,1,36,4,2,3,2111000.0,0,2111000.0,4459000,72,0.0,no
806989008,1,30,F,0,1,2,Unknown,1,25,4,1,2,12917000.0,1157000,11760000.0,4108000,82,0.09,no
713158083,2,56,M,2,1,2,> Rp 15.000.000,1,46,2,4,4,7327000.0,0,7327000.0,2185000,41,0.0,yes
771037008,1,46,M,1,3,1,Rp 8.000.000 - Rp 15.000.000,1,33,3,1,2,13324000.0,0,13324000.0,4245000,76,0.0,no
710587458,1,34,M,2,1,3,Rp 8.000.000 - Rp 15.000.000,1,22,4,3,2,11154000.0,1612000,9542000.0,4339000,77,0.145,no
710563458,1,43,F,1,2,0,Unknown,1,30,5,3,3,9535000.0,660000,8875000.0,4210000,81,0.069,no
720010608,2,37,M,2,4,2,Rp 3.000.000 - Rp 5.000.000,1,24,6,2,4,10226000.0,0,10226000.0,2243000,44,0.0,no
710343783,1,37,F,5,4,1,< Rp 3.000.000,1,29,6,1,2,2140000.0,0,2140000.0,4610000,65,0.0,no
772578858,1,49,F,1,4,1,< Rp 3.000.000,1,39,3,4,2,2904000.0,2203000,701000.0,3848000,66,0.759,yes
708559533,1,40,M,1,3,1,Rp 8.000.000 - Rp 15.000.000,1,36,6,3,2,1770000.0,584000,1186000.0,4442000,83,0.33,no
711939558,2,37,F,2,4,2,< Rp 3.000.000,1,36,3,2,3,1534000.0,0,1534000.0,2596000,39,0.0,no
772143333,1,46,F,2,1,2,< Rp 3.000.000,1,35,6,3,3,2170000.0,1498000,672000.0,4569000,79,0.69,no
711067383,1,53,M,1,4,2,> Rp 15.000.000,1,45,6,2,3,10001000.0,0,10001000.0,4167000,74,0.0,no
817041408,1,56,F,3,1,1,Unknown,1,41,3,2,3,4169000.0,1549000,2620000.0,4519000,82,0.372,no
771942333,1,65,M,1,5,2,< Rp 3.000.000,1,54,5,2,2,5363000.0,1309000,4054000.0,3855000,63,0.244,no
755247108,1,50,F,2,7,2,< Rp 3.000.000,1,43,4,1,0,3206000.0,0,3206000.0,4731000,82,0.0,no
715710708,1,50,M,2,4,1,Rp 5.000.000 - Rp 8.000.000,1,37,6,3,2,18085000.0,747000,17338000.0,4583000,76,0.041,no
713858733,1,61,F,0,6,1,Rp 3.000.000 - Rp 5.000.000,1,53,4,3,2,2566000.0,2164000,402000.0,4344000,73,0.843,no
717129333,1,35,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,25,3,1,2,1438300.0,0,1438300.0,4434000,73,0.0,no
716924958,2,65,F,2,2,2,< Rp 3.000.000,1,56,3,0,3,6812000.0,1926000,4886000.0,2288000,48,0.283,no
719614758,1,45,F,4,2,2,Rp 3.000.000 - Rp 5.000.000,1,34,3,2,2,2700000.0,1977000,723000.0,4984000,75,0.732,no
721537683,1,50,F,3,6,1,Unknown,1,41,3,3,3,5471000.0,1342000,4129000.0,4002000,67,0.245,no
771500358,1,43,F,2,3,0,< Rp 3.000.000,1,31,5,3,1,4332000.0,1313000,3019000.0,4093000,84,0.303,no
711531858,2,48,F,4,4,1,< Rp 3.000.000,1,41,3,3,3,2447000.0,1267000,1180000.0,2132000,37,0.518,no
715060158,1,41,F,4,2,2,< Rp 3.000.000,1,26,5,2,2,1783000.0,1282000,501000.0,3853000,76,0.719,no
779725833,1,42,M,2,2,2,Rp 5.000.000 - Rp 8.000.000,1,26,4,3,2,11761000.0,1775000,9986000.0,4946000,73,0.151,no
716592558,1,52,F,1,1,2,< Rp 3.000.000,1,36,3,3,3,2340000.0,1101000,1239000.0,4501000,68,0.471,no
771020133,1,45,F,5,3,2,< Rp 3.000.000,1,32,3,3,0,2859000.0,1776000,1083000.0,4440000,79,0.621,no
709153008,1,37,M,3,1,1,Rp 3.000.000 - Rp 5.000.000,1,36,3,3,3,2523000.0,2481000,42000.0,4683000,76,0.983,no
713394858,1,48,M,2,6,1,Rp 3.000.000 - Rp 5.000.000,1,34,4,2,2,4776000.0,0,4776000.0,4581000,60,0.0,no
721175283,1,59,F,1,2,1,< Rp 3.000.000,1,36,3,1,1,2697000.0,1410000,1287000.0,4489000,58,0.523,no
715503558,1,57,F,3,1,1,< Rp 3.000.000,1,36,6,2,3,3542000.0,2417000,1125000.0,4127000,71,0.682,no
819943458,2,57,M,3,2,2,> Rp 15.000.000,1,52,6,4,3,34516000.0,1000000,33516000.0,1777000,37,0.029,yes
717094758,1,40,F,4,6,1,Unknown,1,29,5,3,1,8823000.0,0,8823000.0,4453000,84,0.0,no
772073508,2,52,F,1,5,2,< Rp 3.000.000,1,41,5,3,6,1764000.0,0,1764000.0,2740000,47,0.0,no
721351983,2,43,F,4,3,1,< Rp 3.000.000,1,36,5,3,3,3492000.0,2517000,975000.0,2510000,47,0.721,no
714477408,2,36,F,3,1,1,< Rp 3.000.000,1,36,3,3,3,2977000.0,1340000,1637000.0,2201000,39,0.45,no
718471758,1,49,M,4,7,2,Rp 5.000.000 - Rp 8.000.000,3,37,5,2,2,30976000.0,2051000,28925000.0,3193000,69,0.066,no
711607833,1,43,M,5,1,1,Rp 5.000.000 - Rp 8.000.000,1,36,5,2,1,2810000.0,2384000,426000.0,4875000,97,0.848,no
708621408,1,39,F,1,4,2,< Rp 3.000.000,1,28,3,2,1,1438300.0,0,1438300.0,4173000,82,0.0,no
719277033,1,44,M,3,1,2,Rp 3.000.000 - Rp 5.000.000,1,34,5,3,1,8997000.0,708000,8289000.0,4558000,62,0.079,no
813905508,1,57,F,3,3,2,< Rp 3.000.000,1,52,4,3,3,2002000.0,1188000,814000.0,3735000,73,0.593,no
719761458,1,55,M,4,6,2,Rp 5.000.000 - Rp 8.000.000,1,36,3,2,1,4998000.0,1626000,3372000.0,4329000,61,0.325,no
708222558,1,37,F,2,6,1,< Rp 3.000.000,1,36,6,2,3,2310000.0,1513000,797000.0,4191000,77,0.655,no
713937558,1,54,F,2,1,1,Rp 3.000.000 - Rp 5.000.000,1,36,3,3,3,3892000.0,0,3892000.0,4318000,74,0.0,no
709603608,1,34,M,3,3,1,Rp 5.000.000 - Rp 8.000.000,1,25,6,1,1,2345000.0,1643000,702000.0,4634000,69,0.701,no
804661083,1,50,M,0,2,2,Rp 8.000.000 - Rp 15.000.000,1,45,3,2,2,2135000.0,1506000,629000.0,4821000,77,0.705,no
720977358,1,50,F,2,4,2,< Rp 3.000.000,1,36,3,2,2,2528000.0,1689000,839000.0,4269000,78,0.668,no
718420308,1,50,F,2,1,1,< Rp 3.000.000,1,36,3,1,3,3397000.0,1658000,1739000.0,4208000,75,0.488,no
714046608,1,49,M,0,7,1,Rp 5.000.000 - Rp 8.000.000,1,39,5,6,3,19719000.0,1395000,18324000.0,3572000,73,0.071,yes
718048608,1,41,F,3,2,1,Unknown,1,33,5,3,0,15292000.0,1325000,13967000.0,5120000,74,0.087,no
718497033,1,52,M,1,1,1,> Rp 15.000.000,1,36,5,3,3,31733000.0,0,31733000.0,3723000,53,0.0,no
711801933,2,54,F,4,1,2,Rp 3.000.000 - Rp 5.000.000,1,36,3,3,4,1438300.0,0,1438300.0,2092000,42,0.0,no
716282208,2,54,F,2,6,1,< Rp 3.000.000,1,48,3,6,3,1638000.0,0,1638000.0,1702000,36,0.0,yes
789076083,1,50,F,3,1,2,< Rp 3.000.000,1,38,6,3,2,2775000.0,1475000,1300000.0,4608000,84,0.532,no
714045783,2,37,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,29,2,2,6,2547000.0,1965000,582000.0,2160000,46,0.771,no
769720683,1,50,F,1,2,1,Unknown,1,44,5,2,2,5708000.0,1884000,3824000.0,4914000,60,0.33,no
721092783,1,46,M,3,2,1,Rp 8.000.000 - Rp 15.000.000,1,36,6,3,1,19838000.0,1290000,18548000.0,3982000,68,0.065,no
720243933,2,47,M,2,3,1,Rp 5.000.000 - Rp 8.000.000,1,32,1,3,6,1789000.0,0,1789000.0,2784000,49,0.0,no
818502708,1,51,F,1,3,2,Rp 3.000.000 - Rp 5.000.000,1,46,5,3,2,2284000.0,1674000,610000.0,4885000,86,0.733,no
712942308,1,42,M,3,7,2,Rp 5.000.000 - Rp 8.000.000,1,36,6,1,3,11535000.0,1527000,10008000.0,3730000,67,0.132,no
714262533,1,28,F,0,4,1,Unknown,1,36,3,4,2,3524000.0,1306000,2218000.0,4252000,78,0.371,yes
714708183,1,58,M,2,1,2,Rp 5.000.000 - Rp 8.000.000,3,49,4,3,3,30186000.0,0,30186000.0,4070000,74,0.0,no
718285308,1,44,F,1,4,2,< Rp 3.000.000,1,31,6,3,1,1438300.0,0,1438300.0,3576000,55,0.0,no
720595083,1,40,F,3,4,1,< Rp 3.000.000,1,30,4,2,3,1620000.0,1278000,342000.0,4530000,69,0.789,no
787501758,1,51,F,3,1,2,< Rp 3.000.000,1,39,5,2,1,4038000.0,1237000,2801000.0,4188000,68,0.306,no
714990633,1,56,M,4,2,2,Rp 8.000.000 - Rp 15.000.000,1,36,5,3,2,2078000.0,1696000,382000.0,4382000,82,0.816,no
714652383,1,51,F,4,2,1,< Rp 3.000.000,1,36,5,3,2,1571000.0,0,1571000.0,4580000,74,0.0,no
788776008,1,43,M,3,5,1,Rp 8.000.000 - Rp 15.000.000,1,24,6,3,1,4726000.0,1161000,3565000.0,4683000,91,0.246,no
709176108,1,56,F,4,6,3,< Rp 3.000.000,1,49,5,3,3,4604000.0,621000,3983000.0,4586000,79,0.135,no
719354433,1,48,M,1,5,2,Rp 8.000.000 - Rp 15.000.000,3,36,6,3,3,34516000.0,1629000,32887000.0,4042000,78,0.047,no
709368483,1,56,M,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,45,5,2,1,1438300.0,0,1438300.0,4323000,77,0.0,no
717621333,1,48,F,3,4,0,< Rp 3.000.000,1,36,5,2,1,2680000.0,1871000,809000.0,4592000,78,0.698,no
716272158,2,41,F,3,5,1,Rp 3.000.000 - Rp 5.000.000,1,15,5,3,4,4312000.0,2517000,1795000.0,2693000,56,0.584,no
803355408,1,50,M,2,4,1,Rp 5.000.000 - Rp 8.000.000,1,44,5,3,1,2205000.0,1659000,546000.0,4813000,77,0.752,no
717073308,1,44,F,3,5,1,< Rp 3.000.000,1,31,5,6,2,2679000.0,727000,1952000.0,4804000,78,0.271,yes
789105183,1,54,M,3,6,2,Rp 8.000.000 - Rp 15.000.000,3,42,3,1,2,34516000.0,2488000,32028000.0,4401000,87,0.072,no
721305408,1,48,F,2,2,1,< Rp 3.000.000,1,37,4,2,1,3378000.0,0,3378000.0,4761000,81,0.0,no
715739733,1,34,M,1,1,2,Rp 3.000.000 - Rp 5.000.000,1,25,4,1,2,1793000.0,1141000,652000.0,5293000,88,0.636,no
779217333,1,59,F,0,2,0,< Rp 3.000.000,1,49,6,2,3,2228000.0,1502000,726000.0,3922000,75,0.674,no
712133508,1,41,F,3,5,2,Rp 3.000.000 - Rp 5.000.000,1,22,5,0,2,2577000.0,1582000,995000.0,4734000,75,0.614,no
714602658,2,39,F,1,2,1,< Rp 3.000.000,1,36,1,2,3,1462000.0,0,1462000.0,1998000,36,0.0,no
712446783,2,50,F,4,2,1,< Rp 3.000.000,1,30,5,3,4,4038000.0,1530000,2508000.0,2400000,41,0.379,no
720049083,2,35,F,1,4,0,Unknown,1,24,5,3,3,1438300.0,0,1438300.0,2355000,47,0.0,no
824172258,1,34,F,2,4,0,< Rp 3.000.000,1,30,3,1,2,4408000.0,1510000,2898000.0,4495000,77,0.343,no
717695058,1,46,F,5,1,1,Unknown,1,35,3,1,3,4163000.0,0,4163000.0,4763000,76,0.0,no
719782458,1,49,F,1,2,1,Rp 3.000.000 - Rp 5.000.000,1,39,3,3,3,7201000.0,1992000,5209000.0,3981000,76,0.277,no
718141983,1,49,M,0,1,2,Rp 8.000.000 - Rp 15.000.000,1,43,6,3,1,1883000.0,1295000,588000.0,5187000,89,0.688,no
718853358,1,42,F,3,2,2,< Rp 3.000.000,1,36,5,1,2,3308000.0,2517000,791000.0,5104000,85,0.761,no
772539558,1,65,F,0,5,2,< Rp 3.000.000,1,55,3,3,0,2022000.0,0,2022000.0,4623000,65,0.0,no
817094283,1,43,F,5,2,1,< Rp 3.000.000,1,23,5,3,3,8597000.0,903000,7694000.0,5173000,78,0.105,no
716932308,1,38,F,2,5,1,Unknown,1,28,5,1,3,4693000.0,634000,4059000.0,4460000,79,0.135,no
714738858,1,52,F,1,2,3,< Rp 3.000.000,1,36,6,1,3,2873000.0,1714000,1159000.0,4620000,81,0.597,no
772409733,1,39,F,3,1,0,Rp 3.000.000 - Rp 5.000.000,1,28,4,1,3,3400000.0,2307000,1093000.0,4742000,90,0.679,no
717534108,1,48,F,3,1,0,Rp 3.000.000 - Rp 5.000.000,1,40,3,1,3,2405000.0,1410000,995000.0,4421000,79,0.586,no
816378033,2,46,M,4,3,2,Rp 8.000.000 - Rp 15.000.000,2,41,6,3,2,34516000.0,1104000,33412000.0,1989000,47,0.032,no
790141308,1,44,M,2,5,1,Rp 8.000.000 - Rp 15.000.000,1,37,5,3,1,8241000.0,0,8241000.0,4436000,79,0.0,no
710770383,1,53,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,36,4,3,1,1438300.0,582000,856300.0,4915000,92,0.405,no
711351108,1,44,F,3,1,3,< Rp 3.000.000,1,36,3,3,2,2608000.0,1804000,804000.0,4671000,61,0.692,no
713744058,1,41,F,3,1,1,< Rp 3.000.000,1,36,6,2,3,2359000.0,1509000,850000.0,5232000,78,0.64,no
708998583,1,47,F,4,6,1,< Rp 3.000.000,1,39,6,2,2,1790000.0,0,1790000.0,4141000,87,0.0,no
