,CLIENTNUM,idstatus,Customer_Age,Gender,Dependent_count,Educationid,Maritalid,Income_Category,card_categoryid,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
4441,826261008,2,48,F,3,2,3,< Rp 3.000.000,1,44,3,3,2,1438300.0,0,1438300.0,2054000,46,0.0
4442,824163333,1,43,F,5,3,2,< Rp 3.000.000,1,39,3,2,4,3161000.0,2424000,737000.0,4307000,66,0.767
4443,709444983,2,38,F,3,3,2,Rp 3.000.000 - Rp 5.000.000,1,30,3,2,3,2435000.0,2432000,3000.0,1460000,32,0.999
4444,711154908,1,59,F,0,4,2,< Rp 3.000.000,1,40,5,2,2,1845000.0,1076000,769000.0,4319000,76,0.583
4445,769575783,2,49,F,3,5,1,< Rp 3.000.000,1,41,3,3,3,1603000.0,749000,854000.0,2644000,43,0.467
4446,720334833,1,39,F,5,5,2,< Rp 3.000.000,1,30,4,1,2,4710000.0,1869000,2841000.0,4719000,91,0.397
4447,709563258,2,50,F,2,3,2,Unknown,1,41,2,3,2,2751000.0,2253000,498000.0,2108000,40,0.819
4448,708205083,1,38,F,1,1,1,< Rp 3.000.000,1,28,6,4,3,1438300.0,0,1438300.0,4815000,81,0.0
4449,715276683,1,52,M,2,1,1,Rp 5.000.000 - Rp 8.000.000,1,45,5,1,4,24287000.0,1676000,22611000.0,5495000,69,0.069
4450,721254858,1,42,F,5,2,1,< Rp 3.000.000,1,18,6,1,1,1694000.0,1074000,620000.0,3857000,70,0.634
4451,712257258,2,50,F,1,1,2,< Rp 3.000.000,1,36,4,2,5,1457000.0,0,1457000.0,1441000,39,0.0
4452,789616158,1,33,M,3,4,0,Unknown,1,27,6,1,3,25045000.0,0,25045000.0,3444000,52,0.0
4453,708773583,1,52,F,3,2,3,Rp 3.000.000 - Rp 5.000.000,1,45,5,2,0,10859000.0,1710000,9149000.0,3987000,64,0.157
4454,711110733,1,45,M,3,1,1,Rp 3.000.000 - Rp 5.000.000,3,33,3,2,1,16928000.0,1519000,15409000.0,3355000,66,0.09
4455,714043008,1,37,M,2,1,2,Rp 3.000.000 - Rp 5.000.000,1,30,6,3,4,4297000.0,0,4297000.0,4310000,76,0.0
4456,780602733,1,42,M,3,3,2,Rp 5.000.000 - Rp 8.000.000,1,30,4,2,3,8302000.0,1294000,7008000.0,3221000,66,0.156
4457,823557333,1,43,F,2,3,3,< Rp 3.000.000,1,39,5,3,3,2734000.0,2517000,217000.0,4457000,86,0.921
4458,772825308,1,40,M,3,2,0,Rp 8.000.000 - Rp 15.000.000,1,31,4,2,3,27374000.0,1509000,25865000.0,4231000,60,0.055
4459,713251008,1,43,F,2,3,1,Unknown,1,38,6,3,1,2960000.0,1853000,1107000.0,3921000,63,0.626
4460,711175083,1,54,M,3,7,2,Rp 5.000.000 - Rp 8.000.000,1,41,4,2,3,9110000.0,0,9110000.0,2999000,75,0.0
4461,756477333,1,42,F,4,3,1,< Rp 3.000.000,1,35,4,3,1,1539000.0,0,1539000.0,4793000,71,0.0
4462,712294983,1,39,F,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,36,4,2,4,1947000.0,1160000,787000.0,4496000,71,0.596
4463,717023508,1,45,F,3,4,3,Rp 3.000.000 - Rp 5.000.000,1,36,6,1,2,2667000.0,1551000,1116000.0,4883000,85,0.582
4464,709869708,1,54,F,3,5,2,< Rp 3.000.000,1,45,5,1,4,3062000.0,2039000,1023000.0,4037000,71,0.666
4465,772133808,1,47,F,3,6,2,Rp 3.000.000 - Rp 5.000.000,1,36,6,5,0,3114000.0,1059000,2055000.0,4342000,62,0.34
4466,768196008,1,54,M,1,3,2,Rp 5.000.000 - Rp 8.000.000,1,48,5,2,3,14948000.0,2158000,12790000.0,3094000,56,0.144
4467,708916083,2,49,F,0,7,3,< Rp 3.000.000,1,37,5,2,3,1749000.0,0,1749000.0,2510000,38,0.0
4468,789526458,1,44,M,3,4,1,Rp 3.000.000 - Rp 5.000.000,1,36,4,2,1,2534000.0,1706000,828000.0,3965000,57,0.673
4469,716079708,1,46,F,3,5,2,< Rp 3.000.000,1,36,5,2,2,2503000.0,2373000,130000.0,4647000,65,0.948
4470,720087708,1,38,F,3,1,1,< Rp 3.000.000,1,31,4,3,2,1854000.0,0,1854000.0,5245000,89,0.0
4471,714259533,1,43,F,2,2,1,< Rp 3.000.000,1,35,3,1,3,4092000.0,622000,3470000.0,5001000,88,0.152
4472,714691683,1,62,M,1,2,2,Rp 5.000.000 - Rp 8.000.000,1,54,4,1,4,13284000.0,607000,12677000.0,4942000,76,0.046
4473,768420558,1,59,F,0,2,2,< Rp 3.000.000,1,53,6,3,4,4830000.0,1469000,3361000.0,3365000,63,0.304
4474,778364583,2,45,F,2,2,1,< Rp 3.000.000,1,25,3,2,3,5911000.0,916000,4995000.0,1656000,31,0.155
4475,719186433,1,53,F,1,5,2,Unknown,1,44,3,2,2,11012000.0,1328000,9684000.0,3793000,86,0.121
4476,719951208,1,43,M,4,2,2,Rp 5.000.000 - Rp 8.000.000,1,24,5,3,2,19188000.0,0,19188000.0,4366000,69,0.0
4477,720182658,1,44,F,3,3,2,Unknown,1,31,4,2,3,18056000.0,940000,17116000.0,4473000,72,0.052
4478,789022233,1,50,F,2,3,2,< Rp 3.000.000,1,37,6,5,2,1438300.0,754000,684300.0,4457000,69,0.524
4479,778353183,1,31,F,0,1,1,< Rp 3.000.000,1,13,5,2,3,3201000.0,984000,2217000.0,5155000,77,0.307
4480,713789883,1,50,F,4,1,1,Rp 3.000.000 - Rp 5.000.000,1,36,6,1,1,1479000.0,1004000,475000.0,5116000,75,0.679
4481,773018583,1,38,F,4,2,1,< Rp 3.000.000,1,30,5,1,2,3144000.0,2216000,928000.0,4717000,75,0.705
4482,771354633,1,58,M,1,5,2,Rp 8.000.000 - Rp 15.000.000,1,45,5,3,4,1854000.0,1480000,374000.0,3292000,73,0.798
4483,717308433,2,49,M,5,3,3,Rp 5.000.000 - Rp 8.000.000,1,43,3,3,3,1960000.0,0,1960000.0,2253000,39,0.0
4484,712271958,1,37,M,3,3,3,Rp 8.000.000 - Rp 15.000.000,1,36,4,2,3,9782000.0,1793000,7989000.0,3672000,75,0.183
4485,716736858,1,47,F,4,2,1,< Rp 3.000.000,1,39,3,3,2,3144000.0,0,3144000.0,3774000,80,0.0
4486,713796033,2,47,M,2,2,1,Rp 3.000.000 - Rp 5.000.000,1,42,6,3,3,4738000.0,0,4738000.0,1900000,36,0.0
4487,710812533,2,46,F,3,1,2,Unknown,3,36,4,2,3,34516000.0,154000,34362000.0,1987000,46,0.004
4488,782555058,1,35,F,1,4,1,< Rp 3.000.000,1,29,4,2,3,1438300.0,856000,582300.0,4432000,92,0.595
4489,714864333,2,43,M,2,5,0,> Rp 15.000.000,1,37,4,1,2,34516000.0,0,34516000.0,1370000,38,0.0
4490,787918158,1,32,F,0,3,1,< Rp 3.000.000,1,23,5,2,4,2156000.0,1114000,1042000.0,4106000,66,0.517
4491,779070033,1,63,F,0,5,2,< Rp 3.000.000,1,44,3,4,2,1938000.0,0,1938000.0,3974000,56,0.0
4492,789945933,1,61,F,1,2,2,< Rp 3.000.000,1,52,3,3,1,1438300.0,0,1438300.0,3560000,67,0.0
4493,720810783,2,54,F,2,2,1,Unknown,1,44,2,3,3,3781000.0,1692000,2089000.0,2310000,43,0.448
4494,715627833,1,48,M,3,1,1,Rp 5.000.000 - Rp 8.000.000,2,37,6,2,0,34516000.0,1948000,32568000.0,4539000,75,0.056
4495,809538783,1,49,M,1,1,2,> Rp 15.000.000,1,44,6,2,3,1438300.0,1058000,380300.0,4109000,72,0.736
4496,715987758,2,49,M,3,2,2,Rp 8.000.000 - Rp 15.000.000,1,36,3,2,1,3261000.0,0,3261000.0,3081000,50,0.0
4497,711967158,1,35,F,3,2,2,< Rp 3.000.000,1,23,6,3,1,2211000.0,1370000,841000.0,4359000,79,0.62
4498,712325433,1,39,F,2,4,2,Unknown,1,28,6,2,2,1493000.0,792000,701000.0,4131000,80,0.53
4499,716470683,1,48,F,3,6,1,Unknown,1,36,3,1,3,20631000.0,2048000,18583000.0,4827000,77,0.099
4500,713289183,1,53,F,3,7,1,< Rp 3.000.000,1,33,6,2,1,2255000.0,1647000,608000.0,4270000,76,0.73
4501,711549408,1,51,M,3,3,1,Rp 8.000.000 - Rp 15.000.000,1,42,5,1,3,1507000.0,961000,546000.0,4126000,90,0.638
4502,709523508,1,65,F,0,3,3,< Rp 3.000.000,3,53,5,1,2,11097000.0,0,11097000.0,4836000,83,0.0
4503,717578358,1,49,F,4,2,1,Unknown,1,40,5,1,1,8162000.0,1704000,6458000.0,4334000,80,0.209
4504,711673983,1,44,M,4,4,2,Rp 5.000.000 - Rp 8.000.000,1,36,3,1,2,18721000.0,1568000,17153000.0,4537000,81,0.084
4505,713388108,2,62,F,0,1,3,< Rp 3.000.000,1,51,4,2,3,5210000.0,0,5210000.0,2162000,36,0.0
4506,715679733,1,43,F,2,3,2,< Rp 3.000.000,1,36,5,2,4,1736000.0,1513000,223000.0,3462000,67,0.872
4507,779694183,1,51,M,3,5,1,Rp 8.000.000 - Rp 15.000.000,1,34,5,2,4,1864000.0,1427000,437000.0,3833000,73,0.766
4508,788544108,1,43,F,2,1,2,< Rp 3.000.000,1,37,4,3,0,6611000.0,1041000,5570000.0,4037000,74,0.157
4509,715583283,1,34,F,0,2,1,Unknown,1,13,4,1,4,7942000.0,2087000,5855000.0,4068000,66,0.263
4510,719917233,2,49,M,3,6,1,Rp 8.000.000 - Rp 15.000.000,1,36,3,3,2,13382000.0,1159000,12223000.0,1828000,45,0.087
4511,717103758,2,63,M,0,2,2,Unknown,1,55,5,0,2,18550000.0,0,18550000.0,2616000,42,0.0
4512,714621183,1,39,F,3,2,2,< Rp 3.000.000,1,36,4,3,4,2650000.0,1646000,1004000.0,4512000,80,0.621
4513,721365033,2,37,M,3,3,2,Rp 3.000.000 - Rp 5.000.000,1,36,3,2,4,1696000.0,0,1696000.0,2095000,43,0.0
4514,712999008,1,40,F,3,2,2,< Rp 3.000.000,1,33,3,1,1,2628000.0,1771000,857000.0,4316000,72,0.674
4515,780790008,1,46,F,3,4,1,Rp 3.000.000 - Rp 5.000.000,1,39,6,3,2,1457000.0,563000,894000.0,3967000,69,0.386
4516,779499933,1,46,M,5,3,3,Rp 8.000.000 - Rp 15.000.000,1,28,6,1,1,34516000.0,1259000,33257000.0,4300000,94,0.036
4517,717200508,1,40,F,4,3,2,Unknown,1,32,3,1,3,3056000.0,2038000,1018000.0,4734000,73,0.667
4518,716995083,1,52,M,2,1,2,Rp 8.000.000 - Rp 15.000.000,1,44,6,2,4,2650000.0,1049000,1601000.0,4218000,64,0.396
4519,718137183,1,58,F,1,5,1,< Rp 3.000.000,1,38,4,2,3,3331000.0,2251000,1080000.0,5379000,92,0.676
4520,787507833,1,49,F,1,3,3,< Rp 3.000.000,1,38,6,2,1,3343000.0,1820000,1523000.0,4507000,63,0.544
4521,810974958,2,51,M,2,1,1,Rp 5.000.000 - Rp 8.000.000,1,46,5,3,2,4123000.0,1760000,2363000.0,2447000,40,0.427
4522,717967833,1,55,F,1,4,1,< Rp 3.000.000,1,36,3,1,0,2677000.0,1555000,1122000.0,4757000,81,0.581
4523,712267983,2,57,F,0,2,2,< Rp 3.000.000,1,45,4,3,3,3023000.0,2517000,506000.0,2477000,42,0.833
4524,717376758,1,56,F,2,1,1,< Rp 3.000.000,1,47,4,3,1,2238000.0,1324000,914000.0,4108000,72,0.592
4525,718250883,2,59,F,2,1,1,Unknown,1,51,3,3,3,3875000.0,1397000,2478000.0,2312000,49,0.361
4526,717491058,1,42,M,2,6,2,Rp 5.000.000 - Rp 8.000.000,1,26,6,2,3,20803000.0,1747000,19056000.0,4012000,60,0.084
4527,802243458,2,48,M,2,7,2,Rp 3.000.000 - Rp 5.000.000,1,42,6,3,2,2760000.0,0,2760000.0,1759000,34,0.0
4528,714485508,1,45,M,3,7,2,Rp 8.000.000 - Rp 15.000.000,1,36,6,2,4,9086000.0,1254000,7832000.0,3906000,81,0.138
4529,711377808,1,47,M,3,2,3,Rp 5.000.000 - Rp 8.000.000,1,36,4,3,2,21142000.0,0,21142000.0,4360000,66,0.0
4530,718565733,1,62,M,0,4,2,< Rp 3.000.000,1,36,3,2,4,3653000.0,1769000,1884000.0,4423000,67,0.484
4531,712723608,1,44,F,3,3,3,< Rp 3.000.000,1,36,6,2,4,1713000.0,0,1713000.0,3999000,66,0.0
4532,789948408,1,55,M,2,2,2,Rp 8.000.000 - Rp 15.000.000,1,46,3,1,4,34516000.0,1718000,32798000.0,5220000,74,0.05
4533,734909358,1,43,M,4,2,2,Rp 8.000.000 - Rp 15.000.000,1,33,4,1,1,6548000.0,1244000,5304000.0,4354000,79,0.19
4534,719267283,1,35,F,2,7,1,Rp 3.000.000 - Rp 5.000.000,1,27,6,1,0,1953000.0,1554000,399000.0,4598000,71,0.796
4535,780684933,1,49,M,3,1,3,Rp 3.000.000 - Rp 5.000.000,1,38,4,1,3,3051000.0,1783000,1268000.0,4887000,69,0.584
4536,720330558,2,44,M,3,2,1,Rp 8.000.000 - Rp 15.000.000,1,25,5,2,3,25256000.0,966000,24290000.0,2048000,40,0.038
4537,720784833,2,48,F,3,2,2,Unknown,1,36,3,3,1,1630000.0,1243000,387000.0,1884000,43,0.763
4538,789059958,1,42,M,4,1,1,> Rp 15.000.000,2,30,6,2,4,34516000.0,1045000,33471000.0,3574000,75,0.03
4539,797138883,1,43,M,4,4,1,Rp 3.000.000 - Rp 5.000.000,1,37,3,2,3,10800000.0,1491000,9309000.0,3966000,77,0.138
4540,721448283,2,39,F,1,2,2,< Rp 3.000.000,1,26,3,3,1,1876000.0,1536000,340000.0,2579000,47,0.819
4541,710552733,2,42,M,5,4,1,Rp 5.000.000 - Rp 8.000.000,1,36,2,3,2,4963000.0,0,4963000.0,2335000,40,0.0
4542,742778358,1,44,M,1,2,2,Rp 5.000.000 - Rp 8.000.000,1,37,3,1,4,16739000.0,1229000,15510000.0,4014000,69,0.073
4543,713933658,1,56,F,0,2,2,< Rp 3.000.000,1,45,3,6,2,2463000.0,1621000,842000.0,4118000,70,0.658
4544,788142483,1,46,M,3,5,2,Rp 8.000.000 - Rp 15.000.000,3,38,3,3,1,34516000.0,1278000,33238000.0,4699000,73,0.037
4545,789705408,1,50,M,2,5,1,Rp 5.000.000 - Rp 8.000.000,1,37,4,1,2,4743000.0,1687000,3056000.0,3739000,55,0.356
4546,780378633,1,43,M,3,5,3,Rp 5.000.000 - Rp 8.000.000,1,33,4,3,4,9382000.0,1455000,7927000.0,3412000,71,0.155
4547,817422408,1,45,F,3,3,2,< Rp 3.000.000,1,30,3,2,3,2059000.0,1118000,941000.0,4110000,71,0.543
4548,781297983,1,58,M,2,4,0,Rp 5.000.000 - Rp 8.000.000,1,52,6,2,3,20410000.0,1196000,19214000.0,3525000,78,0.059
4549,710671608,1,39,F,2,2,0,< Rp 3.000.000,1,31,5,3,4,6798000.0,918000,5880000.0,3961000,69,0.135
4550,719967708,1,44,F,2,4,2,< Rp 3.000.000,1,32,3,1,4,6472000.0,2128000,4344000.0,3592000,66,0.329
4551,711879633,1,45,M,3,1,2,< Rp 3.000.000,1,29,4,1,2,2766000.0,1985000,781000.0,4480000,70,0.718
4552,716444733,1,55,F,2,2,1,< Rp 3.000.000,1,46,5,3,4,1438300.0,0,1438300.0,4271000,79,0.0
4553,718460958,1,49,F,2,5,1,< Rp 3.000.000,1,35,3,3,4,3283000.0,1856000,1427000.0,4498000,64,0.565
4554,789953733,1,46,F,3,2,1,< Rp 3.000.000,1,37,5,1,3,2470000.0,1961000,509000.0,4519000,78,0.794
4555,770278833,1,43,M,4,4,1,> Rp 15.000.000,1,37,3,1,3,20695000.0,1250000,19445000.0,3924000,82,0.06
4556,787291308,1,42,F,5,2,1,< Rp 3.000.000,1,36,5,2,4,4228000.0,1709000,2519000.0,4389000,79,0.404
4557,710644158,1,45,M,3,2,3,Rp 8.000.000 - Rp 15.000.000,1,28,5,3,1,31743000.0,1332000,30411000.0,4293000,73,0.042
4558,717095733,1,48,F,4,4,3,< Rp 3.000.000,1,29,6,3,4,3212000.0,2517000,695000.0,4284000,69,0.784
4559,813338733,1,47,F,3,4,2,Unknown,1,42,3,2,2,5884000.0,1382000,4502000.0,4477000,82,0.235
4560,787536933,1,44,F,3,4,2,< Rp 3.000.000,1,33,6,2,3,1724000.0,0,1724000.0,4768000,80,0.0
4561,714384783,2,59,F,1,2,1,< Rp 3.000.000,1,36,2,3,3,2468000.0,0,2468000.0,2017000,37,0.0
4562,713847858,2,49,F,3,2,0,< Rp 3.000.000,1,36,3,3,3,1438300.0,0,1438300.0,1849000,43,0.0
4563,809809008,1,47,F,5,2,1,< Rp 3.000.000,1,42,5,1,2,3111000.0,1541000,1570000.0,4570000,68,0.495
4564,719446833,1,58,F,1,1,1,< Rp 3.000.000,1,46,4,1,3,2799000.0,1532000,1267000.0,4214000,83,0.547
4565,720570333,1,48,F,3,5,1,< Rp 3.000.000,1,36,5,3,0,1912000.0,1163000,749000.0,4786000,81,0.608
4566,815308683,1,46,M,3,5,1,Rp 8.000.000 - Rp 15.000.000,1,41,4,3,1,18927000.0,887000,18040000.0,3101000,54,0.047
4567,810875958,2,51,F,3,2,1,< Rp 3.000.000,1,46,1,4,3,2016000.0,395000,1621000.0,2473000,44,0.196
4568,717775608,1,51,M,2,6,3,Rp 8.000.000 - Rp 15.000.000,1,43,4,2,0,4830000.0,1970000,2860000.0,4850000,80,0.408
4569,718766058,2,56,M,2,2,2,Rp 8.000.000 - Rp 15.000.000,1,36,1,2,2,1438300.0,0,1438300.0,2123000,37,0.0
4570,710656683,1,50,F,3,1,2,< Rp 3.000.000,1,36,4,3,1,1986000.0,1614000,372000.0,4442000,64,0.813
4571,768390708,1,47,M,2,4,2,Rp 8.000.000 - Rp 15.000.000,1,41,6,1,1,2877000.0,1136000,1741000.0,4006000,68,0.395
4572,713263758,1,53,F,1,5,2,< Rp 3.000.000,1,45,3,2,2,2312000.0,1997000,315000.0,5085000,78,0.864
4573,754564308,1,46,F,3,2,1,Rp 3.000.000 - Rp 5.000.000,1,39,3,3,2,2644000.0,2126000,518000.0,3601000,66,0.804
4574,827890758,1,39,F,1,3,2,< Rp 3.000.000,1,35,5,3,0,2062000.0,1302000,760000.0,3785000,63,0.631
4575,779945508,1,50,F,1,2,1,< Rp 3.000.000,1,35,5,2,2,3510000.0,1881000,1629000.0,3808000,81,0.536
4576,720807183,1,55,M,2,2,2,Rp 8.000.000 - Rp 15.000.000,1,36,3,2,1,15026000.0,916000,14110000.0,3281000,63,0.061
4577,709309308,2,50,M,3,5,3,Rp 8.000.000 - Rp 15.000.000,1,37,1,3,2,27186000.0,0,27186000.0,1704000,34,0.0
4578,715844733,1,45,M,5,1,1,Rp 5.000.000 - Rp 8.000.000,1,36,6,3,2,2174000.0,877000,1297000.0,4596000,71,0.403
4579,712332183,1,42,M,3,5,2,Rp 8.000.000 - Rp 15.000.000,1,36,6,1,0,29535000.0,895000,28640000.0,3934000,74,0.03
4580,790123983,1,50,F,2,1,2,< Rp 3.000.000,1,43,4,2,1,2974000.0,2090000,884000.0,4297000,88,0.703
4581,711721458,2,50,F,2,2,3,< Rp 3.000.000,1,36,5,2,2,1438300.0,0,1438300.0,2329000,43,0.0
4582,716860233,1,51,F,3,3,1,< Rp 3.000.000,1,39,3,3,0,8148000.0,701000,7447000.0,4124000,87,0.086
4583,714678408,1,48,F,4,6,1,< Rp 3.000.000,1,31,6,6,4,2646000.0,1983000,663000.0,4727000,83,0.749
4584,708798483,2,37,F,3,4,2,Unknown,1,24,2,3,2,2054000.0,0,2054000.0,2567000,43,0.0
4585,708501783,2,43,M,2,1,1,> Rp 15.000.000,1,36,6,2,4,34516000.0,1477000,33039000.0,1868000,40,0.043
4586,713645883,1,37,F,1,1,2,< Rp 3.000.000,1,23,6,3,4,1879000.0,1486000,393000.0,5202000,88,0.791
4587,718622658,1,45,M,4,1,2,Rp 8.000.000 - Rp 15.000.000,1,34,3,2,3,15913000.0,1696000,14217000.0,4472000,86,0.107
4588,710641008,1,44,F,2,1,2,< Rp 3.000.000,1,36,5,3,4,8685000.0,0,8685000.0,2473000,56,0.0
4589,718547358,1,60,F,2,3,3,Rp 3.000.000 - Rp 5.000.000,1,52,4,3,2,2676000.0,1740000,936000.0,3863000,69,0.65
4590,716177583,1,58,F,1,6,2,< Rp 3.000.000,1,36,6,2,4,1438300.0,0,1438300.0,4722000,89,0.0
4591,713417433,1,42,M,2,2,2,Rp 3.000.000 - Rp 5.000.000,1,28,3,1,3,1711000.0,0,1711000.0,4496000,77,0.0
4592,713043183,1,61,M,0,1,2,Rp 3.000.000 - Rp 5.000.000,1,48,3,2,4,2572000.0,1969000,603000.0,4313000,84,0.766
4593,719328858,2,56,M,4,1,1,Rp 5.000.000 - Rp 8.000.000,1,43,6,2,6,4535000.0,0,4535000.0,2342000,40,0.0
4594,718501983,1,44,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,36,5,6,1,5950000.0,1117000,4833000.0,4682000,89,0.188
4595,803800533,2,39,M,1,4,2,Rp 3.000.000 - Rp 5.000.000,1,33,3,3,4,2088000.0,975000,1113000.0,2866000,59,0.467
4596,771790083,1,43,F,3,4,1,< Rp 3.000.000,3,32,4,3,2,10466000.0,2080000,8386000.0,4116000,64,0.199
4597,712817808,1,39,M,2,2,1,Rp 5.000.000 - Rp 8.000.000,1,23,5,2,1,4761000.0,1561000,3200000.0,2045000,53,0.328
4598,811697958,1,50,F,4,4,1,< Rp 3.000.000,1,45,4,1,4,1488000.0,755000,733000.0,4451000,65,0.507
4599,817089408,1,44,M,2,5,1,Rp 5.000.000 - Rp 8.000.000,1,27,3,1,2,19114000.0,1754000,17360000.0,4413000,69,0.092
4600,803406558,1,30,F,1,3,2,Unknown,1,24,3,5,4,7536000.0,1272000,6264000.0,4189000,86,0.169
4601,717297708,1,47,F,1,2,2,Unknown,1,37,6,3,3,2441000.0,1672000,769000.0,4439000,74,0.685
4602,808756458,1,47,M,3,2,1,Rp 8.000.000 - Rp 15.000.000,1,42,6,3,3,13189000.0,1205000,11984000.0,3821000,83,0.091
4603,718352358,2,49,F,3,6,1,< Rp 3.000.000,1,35,3,3,2,1914000.0,0,1914000.0,2687000,41,0.0
4604,780638958,1,42,F,2,2,0,Rp 3.000.000 - Rp 5.000.000,1,31,6,2,1,2468000.0,1850000,618000.0,4483000,77,0.75
4605,721026033,1,57,F,1,4,2,< Rp 3.000.000,1,44,4,3,2,2564000.0,1258000,1306000.0,2673000,43,0.491
4606,719894433,2,43,F,4,4,1,< Rp 3.000.000,1,24,6,2,3,1679000.0,951000,728000.0,2492000,43,0.566
4607,812493033,1,44,F,3,1,2,Rp 3.000.000 - Rp 5.000.000,1,37,4,1,1,3410000.0,1110000,2300000.0,5102000,63,0.326
4608,718256658,1,45,F,3,3,1,< Rp 3.000.000,1,38,6,5,1,2728000.0,0,2728000.0,4554000,75,0.0
4609,711421233,1,51,M,3,1,2,Rp 5.000.000 - Rp 8.000.000,1,43,5,3,3,7119000.0,1513000,5606000.0,4969000,84,0.213
4610,710335983,1,57,F,0,1,0,< Rp 3.000.000,1,36,5,1,3,3532000.0,869000,2663000.0,4297000,64,0.246
4611,720108783,1,60,F,1,3,2,Unknown,1,50,6,3,3,7459000.0,1717000,5742000.0,4328000,68,0.23
4612,818259558,1,64,F,0,2,2,< Rp 3.000.000,1,56,4,2,3,2294000.0,1582000,712000.0,3951000,79,0.69
4613,708511983,1,37,M,3,2,1,Rp 8.000.000 - Rp 15.000.000,1,18,5,3,2,1663000.0,0,1663000.0,3950000,82,0.0
4614,708838908,1,49,F,3,4,2,Rp 3.000.000 - Rp 5.000.000,1,42,4,3,4,5129000.0,1654000,3475000.0,3192000,61,0.322
4615,778720533,2,53,F,4,2,1,< Rp 3.000.000,1,37,3,2,3,1722000.0,0,1722000.0,2141000,35,0.0
4616,793015083,1,46,F,4,2,1,Unknown,1,40,5,3,4,2586000.0,1270000,1316000.0,4481000,77,0.491
4617,821336133,1,50,F,2,1,2,< Rp 3.000.000,1,46,5,3,2,8708000.0,996000,7712000.0,3927000,60,0.114
4618,713905608,1,56,F,3,4,2,< Rp 3.000.000,1,50,5,2,2,8869000.0,0,8869000.0,3270000,63,0.0
4619,779164608,1,45,F,3,2,1,< Rp 3.000.000,1,34,6,2,3,2641000.0,1336000,1305000.0,4224000,77,0.506
4620,714835833,1,43,M,4,1,0,Rp 8.000.000 - Rp 15.000.000,1,36,3,3,2,34516000.0,1048000,33468000.0,4192000,73,0.03
4621,823863033,1,52,M,2,4,1,Rp 8.000.000 - Rp 15.000.000,3,48,6,6,1,34516000.0,1473000,33043000.0,4254000,73,0.043
4622,713321508,1,47,F,3,4,2,< Rp 3.000.000,1,36,3,1,4,1965000.0,1175000,790000.0,4579000,87,0.598
4623,708992733,1,50,F,0,1,1,< Rp 3.000.000,1,36,4,3,2,1513000.0,0,1513000.0,4759000,98,0.0
4624,709488108,2,42,M,4,5,2,Rp 3.000.000 - Rp 5.000.000,1,36,5,2,3,10543000.0,0,10543000.0,1841000,39,0.0
4625,716094333,1,49,M,1,2,2,Rp 8.000.000 - Rp 15.000.000,1,42,6,2,1,17764000.0,1459000,16305000.0,2750000,57,0.082
4626,778567983,1,50,F,2,2,2,Rp 3.000.000 - Rp 5.000.000,1,43,4,1,3,1438300.0,0,1438300.0,4512000,77,0.0
4627,712178883,1,49,F,2,5,2,Rp 3.000.000 - Rp 5.000.000,1,36,3,2,1,6371000.0,1946000,4425000.0,3592000,79,0.305
4628,717490008,1,43,M,4,2,0,Rp 8.000.000 - Rp 15.000.000,1,36,5,1,1,19188000.0,1622000,17566000.0,4282000,52,0.085
4629,718282983,1,60,M,0,5,3,< Rp 3.000.000,1,47,6,3,3,3076000.0,2257000,819000.0,4522000,75,0.734
4630,747208083,1,49,M,4,2,2,Rp 3.000.000 - Rp 5.000.000,1,42,3,3,2,2822000.0,1501000,1321000.0,4344000,68,0.532
4631,820276908,2,42,F,4,5,1,Rp 3.000.000 - Rp 5.000.000,1,37,3,3,1,4139000.0,0,4139000.0,2232000,41,0.0
4632,719960133,1,42,M,3,5,2,Rp 8.000.000 - Rp 15.000.000,3,26,3,2,2,34516000.0,904000,33612000.0,3910000,68,0.026
4633,711062958,1,43,M,3,2,2,> Rp 15.000.000,1,23,5,2,2,4121000.0,2084000,2037000.0,3462000,49,0.506
4634,714917583,1,42,F,2,7,3,< Rp 3.000.000,3,36,6,1,2,10074000.0,1079000,8995000.0,3338000,65,0.107
4635,767256933,1,43,M,5,3,1,Rp 5.000.000 - Rp 8.000.000,1,36,6,2,4,2621000.0,598000,2023000.0,4852000,85,0.228
4636,712568358,1,47,M,1,1,1,Rp 5.000.000 - Rp 8.000.000,1,29,3,2,2,3394000.0,0,3394000.0,3115000,69,0.0
4637,789182358,1,56,M,1,3,2,Rp 8.000.000 - Rp 15.000.000,1,45,3,1,2,17628000.0,1414000,16214000.0,3991000,76,0.08
4638,716989683,1,56,M,2,7,2,Rp 8.000.000 - Rp 15.000.000,1,48,4,3,3,4480000.0,2465000,2015000.0,3331000,74,0.55
4639,827968383,1,43,F,3,1,3,< Rp 3.000.000,1,39,5,3,2,3370000.0,2284000,1086000.0,4084000,70,0.678
4640,819647358,2,38,M,2,4,2,Rp 5.000.000 - Rp 8.000.000,1,33,2,3,2,12871000.0,0,12871000.0,2413000,53,0.0
4641,788966958,1,47,F,1,2,1,Unknown,1,34,3,2,2,3112000.0,2023000,1089000.0,4613000,86,0.65
